,canton_residence,urban,canton_work,Income,hh_income,employment_status,education_status,has_license,car_available,has_ga,age,gender
4067,25.0,1.0,1.0,6499.972297528403,4,5.0,0.0,1,0.0,0.0,75.67024644605408,0.0
4068,10.0,1.0,10.0,920.141446255344,1,1.0,0.0,0,0.0,0.0,43.001555219253305,0.0
4073,19.0,0.0,19.0,2261.865351488349,2,1.0,0.0,1,1.0,0.0,41.29334979554301,0.0
4083,23.0,1.0,23.0,4810.137458019783,3,5.0,0.0,1,0.0,0.0,80.8928677933011,1.0
4092,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,9.840906927819105,1.0
4098,3.0,1.0,,,,4.0,1.0,0,0.0,1.0,9.837163388516501,1.0
4103,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.495786976156069,0.0
4114,1.0,1.0,1.0,5938.353409902225,3,1.0,0.0,0,0.0,0.0,52.44578747526475,0.0
4119,2.0,1.0,2.0,3534.7438509255803,2,5.0,0.0,1,1.0,0.0,79.20976492704153,1.0
4122,2.0,0.0,2.0,2898.8091383006667,2,5.0,0.0,1,1.0,0.0,67.46941005430767,0.0
4128,24.0,1.0,24.0,5051.668287109582,3,1.0,1.0,1,0.0,0.0,20.353161448266746,1.0
4133,23.0,1.0,23.0,16269.834714039062,9,1.0,0.0,1,1.0,0.0,24.250562142808803,1.0
4136,21.0,0.0,3.0,4947.3522850943955,3,1.0,0.0,1,0.0,0.0,41.76918078799713,1.0
4138,22.0,1.0,22.0,12809.42805507588,7,1.0,0.0,1,1.0,0.0,51.95421058466559,1.0
4139,11.0,1.0,11.0,1440.9928210052428,1,2.0,0.0,1,0.0,0.0,56.97779880719918,0.0
4140,6.0,0.0,6.0,5081.9452816213,3,1.0,0.0,1,1.0,0.0,60.341980796715916,1.0
4141,5.0,0.0,5.0,202.8221888641532,1,5.0,0.0,1,1.0,0.0,70.88373948236995,1.0
4147,11.0,0.0,11.0,13267.35783045894,7,1.0,0.0,1,1.0,0.0,27.4146669715999,1.0
4152,11.0,1.0,1.0,2764.5539495154485,2,2.0,0.0,1,0.0,0.0,23.540000842873496,0.0
4155,1.0,1.0,1.0,5963.824693515329,3,2.0,0.0,0,0.0,0.0,35.31337469772393,1.0
4158,19.0,1.0,,,,4.0,1.0,0,0.0,0.0,10.63680210312009,0.0
4170,25.0,1.0,25.0,61548.75282895129,9,1.0,0.0,1,1.0,0.0,58.31450157199993,1.0
4171,1.0,1.0,1.0,4894.369188107627,3,5.0,0.0,1,1.0,1.0,73.29257191990791,1.0
4175,12.0,1.0,17.0,4709.375207493442,3,5.0,0.0,1,0.0,0.0,78.87722380949072,1.0
4182,4.0,0.0,,,,4.0,1.0,0,0.0,0.0,7.830935297438373,0.0
4185,13.0,0.0,22.0,3206.569051054139,2,5.0,0.0,1,0.0,1.0,85.90927407412005,1.0
4190,17.0,1.0,17.0,5859.876603006619,3,1.0,0.0,1,1.0,0.0,56.840617835785,0.0
4192,22.0,1.0,22.0,10888.66172178202,6,5.0,0.0,1,0.0,0.0,81.77847150780008,1.0
4203,17.0,0.0,,,,4.0,1.0,0,0.0,0.0,14.530311452600017,1.0
4206,2.0,1.0,2.0,4746.063780568037,3,1.0,0.0,1,1.0,0.0,54.41106939184556,1.0
4211,6.0,1.0,1.0,3063.144468840805,2,2.0,0.0,1,0.0,0.0,20.290674884644886,0.0
4212,19.0,0.0,,,,4.0,1.0,0,0.0,0.0,13.583488475139575,0.0
4235,22.0,0.0,22.0,19480.283733473483,9,2.0,0.0,0,0.0,0.0,24.494041812225305,0.0
4250,11.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.360069435507967,0.0
4252,1.0,1.0,1.0,14433.708224621078,8,1.0,0.0,0,0.0,0.0,46.85686572587565,0.0
4254,9.0,1.0,,,,4.0,1.0,0,0.0,0.0,13.039445307603955,0.0
4268,1.0,1.0,1.0,13380.611266870052,7,1.0,0.0,1,1.0,0.0,38.09349679031607,0.0
4269,1.0,1.0,1.0,4738.996125700894,3,5.0,0.0,1,1.0,0.0,66.49178268116407,1.0
4274,21.0,0.0,21.0,6392.182544601644,4,1.0,0.0,1,1.0,0.0,45.48037334094806,1.0
4283,20.0,1.0,20.0,1950.1146681906994,1,5.0,0.0,0,0.0,0.0,91.47347515221645,1.0
4290,2.0,1.0,2.0,3143.452970457736,2,1.0,0.0,0,0.0,0.0,28.6231296721744,0.0
4299,2.0,1.0,2.0,1600.2105017393608,1,1.0,0.0,1,0.0,0.0,23.717128873718366,0.0
4331,22.0,1.0,25.0,6419.497087102938,4,5.0,0.0,1,1.0,0.0,67.0252641575753,0.0
4344,13.0,1.0,13.0,2437.716654002501,2,5.0,0.0,1,1.0,0.0,70.7696894871176,1.0
4346,2.0,1.0,10.0,2366.9720593453217,2,1.0,0.0,1,0.0,1.0,38.5625751987759,1.0
4353,1.0,1.0,1.0,8914.842185090265,5,5.0,0.0,1,1.0,0.0,79.1236327920285,1.0
4357,19.0,0.0,19.0,2438.6298487974314,2,1.0,0.0,1,1.0,0.0,49.62604710151595,1.0
4377,2.0,1.0,2.0,10146.333577144645,6,5.0,0.0,1,1.0,0.0,81.51373953171355,0.0
4384,2.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.355649131455948,0.0
4390,19.0,1.0,19.0,12679.317450608574,7,1.0,0.0,1,0.0,0.0,63.00724066469206,1.0
4397,19.0,1.0,19.0,5649.533475206048,3,1.0,0.0,1,0.0,0.0,48.04762374213601,1.0
4398,2.0,0.0,2.0,3746.3754981730685,2,1.0,0.0,1,1.0,0.0,56.696740744139106,0.0
4402,22.0,1.0,22.0,12956.13246986854,7,1.0,0.0,1,1.0,0.0,42.288914716750924,0.0
4403,2.0,1.0,2.0,1927.98095123522,1,2.0,0.0,1,1.0,0.0,61.28618452983369,1.0
4406,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.281380561354354,0.0
4422,12.0,1.0,12.0,2232.9923204796028,2,1.0,0.0,1,1.0,0.0,52.891146390009226,1.0
4426,18.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.640331140735952,0.0
4428,19.0,0.0,19.0,13318.081083533967,7,1.0,0.0,1,1.0,0.0,47.52041993914804,0.0
4437,1.0,1.0,23.0,4865.123493889829,3,2.0,0.0,1,0.0,0.0,41.10440370428,1.0
4439,21.0,1.0,1.0,6641.576156464195,4,2.0,0.0,0,0.0,0.0,39.05813829170006,1.0
4444,1.0,1.0,1.0,58833.760190638226,9,5.0,0.0,1,1.0,0.0,66.4292566015472,0.0
4455,2.0,0.0,2.0,3879.2319888422294,2,2.0,0.0,0,0.0,1.0,22.66960349521196,0.0
4461,10.0,1.0,10.0,1417.4831697895968,1,1.0,0.0,1,1.0,0.0,61.70651382941992,1.0
4470,1.0,1.0,1.0,2989.925411236405,2,2.0,1.0,1,0.0,1.0,21.053534403315098,1.0
4471,21.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.112024544862379,0.0
4477,21.0,1.0,21.0,12184.008468527803,7,1.0,0.0,1,1.0,0.0,53.820669083137545,0.0
4479,1.0,1.0,1.0,23529.139561255943,9,1.0,0.0,1,1.0,0.0,55.326016285249125,0.0
4484,25.0,1.0,25.0,888.4063890483374,1,1.0,0.0,1,0.0,0.0,67.04125587959197,1.0
4486,2.0,1.0,2.0,3474.043176229208,2,1.0,0.0,0,0.0,0.0,41.4936070043791,0.0
4490,22.0,1.0,2.0,2369.3209329605293,2,1.0,0.0,1,0.0,1.0,37.39062853239761,1.0
4492,17.0,1.0,1.0,7473.614645533688,4,1.0,0.0,0,0.0,0.0,55.08200391743435,0.0
4496,3.0,1.0,19.0,8940.200767437445,5,5.0,0.0,0,0.0,0.0,71.01257001410409,1.0
4503,22.0,1.0,22.0,14633.876906710777,8,1.0,0.0,1,1.0,0.0,38.82990675154451,0.0
4537,17.0,0.0,17.0,17250.158261441087,9,1.0,0.0,1,0.0,0.0,45.59970998690005,0.0
4538,2.0,1.0,2.0,18300.279345085768,9,1.0,0.0,1,1.0,0.0,63.39021897117891,0.0
4549,22.0,1.0,2.0,3769.717808064323,2,5.0,0.0,1,0.0,0.0,74.38121498195369,1.0
4550,1.0,1.0,,,,2.0,0.0,0,0.0,0.0,21.83364299122195,0.0
4574,22.0,1.0,22.0,5232.153317822566,3,1.0,0.0,1,1.0,0.0,51.62352680029039,1.0
4579,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,13.743325238426905,0.0
4582,19.0,1.0,19.0,1032.100758651078,1,2.0,0.0,1,1.0,0.0,51.93097740318399,0.0
4583,14.0,1.0,1.0,1577.2903385867248,1,1.0,0.0,1,1.0,0.0,53.89046951046271,1.0
4591,1.0,1.0,1.0,29223.64656171113,9,1.0,0.0,1,0.0,0.0,55.36055595267749,1.0
4600,24.0,1.0,24.0,8083.755085846828,5,1.0,0.0,1,1.0,0.0,55.21367051818311,0.0
4606,21.0,0.0,21.0,1936.1526602751367,1,2.0,0.0,1,1.0,0.0,57.28959509046126,1.0
4609,13.0,1.0,13.0,1368.6046242158648,1,5.0,0.0,1,1.0,0.0,78.93144294773606,0.0
4614,3.0,0.0,3.0,2575.8450462934543,2,2.0,0.0,1,1.0,0.0,51.66550186570498,0.0
4627,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.597754959479289,0.0
4633,20.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.848144441635213,0.0
4653,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,14.098182824501691,0.0
4659,1.0,1.0,1.0,2971.038351471201,2,1.0,0.0,1,0.0,0.0,36.993967518898444,1.0
4685,1.0,1.0,1.0,4139.0542790291875,3,2.0,0.0,1,0.0,1.0,57.36510086949443,0.0
4689,19.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.025796624719305,0.0
4690,23.0,0.0,23.0,3962.3580220189206,2,2.0,0.0,1,1.0,0.0,49.17025091720848,0.0
4709,7.0,1.0,,,,2.0,1.0,1,0.0,0.0,20.123910440150894,0.0
4713,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.341581640851928,1.0
4738,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.077833426858888,1.0
4760,2.0,1.0,3.0,5858.8913278324,3,2.0,0.0,1,0.0,0.0,61.986166012030026,0.0
4767,19.0,0.0,19.0,457.47610684835615,1,1.0,0.0,1,1.0,0.0,47.43874490561507,1.0
4788,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,14.021192268738105,0.0
4790,21.0,0.0,21.0,11445.721770007081,6,2.0,0.0,0,0.0,0.0,50.70448956132964,1.0
4791,6.0,0.0,6.0,1854.9522200370493,1,5.0,0.0,1,1.0,0.0,81.10507146125497,0.0
4814,25.0,1.0,25.0,23973.2719950351,9,1.0,0.0,1,0.0,0.0,53.740713677589156,1.0
4820,11.0,1.0,12.0,6745.805508099934,4,2.0,0.0,0,0.0,0.0,24.57899134659033,1.0
4831,2.0,1.0,2.0,1977.7431400267976,1,2.0,0.0,1,1.0,0.0,28.372607758336017,1.0
4838,14.0,0.0,,,,4.0,1.0,0,0.0,0.0,9.739374545310739,0.0
4853,3.0,0.0,,,,2.0,1.0,1,0.0,0.0,20.061043660728956,1.0
4855,6.0,1.0,2.0,3341.2455609734116,2,1.0,0.0,0,0.0,0.0,64.74825364871549,0.0
4856,3.0,1.0,3.0,7816.131027623458,4,1.0,0.0,0,0.0,0.0,31.70709326678957,1.0
4867,1.0,1.0,1.0,1081.5613994627713,1,1.0,0.0,1,1.0,0.0,26.914322814486923,0.0
4868,21.0,1.0,21.0,13473.699764046722,7,1.0,0.0,1,1.0,0.0,26.167862144148103,0.0
4889,1.0,1.0,1.0,11415.188896292182,6,5.0,0.0,1,0.0,0.0,73.38626707011895,0.0
4906,3.0,0.0,3.0,5652.483265716248,3,5.0,0.0,1,1.0,0.0,80.23171903890011,1.0
4909,19.0,1.0,2.0,5956.239093893264,3,1.0,0.0,1,0.0,0.0,42.34155981876552,1.0
4917,10.0,0.0,10.0,15890.59137264993,8,2.0,0.0,1,1.0,0.0,63.098906756359156,1.0
4923,9.0,1.0,9.0,14212.629765076263,8,2.0,0.0,1,1.0,0.0,46.611606673788856,0.0
4930,1.0,1.0,1.0,4961.234080779594,3,1.0,0.0,0,0.0,0.0,40.110081117874415,0.0
4950,22.0,1.0,22.0,8243.737512168063,5,2.0,0.0,1,1.0,0.0,62.52772466456304,0.0
4952,23.0,0.0,23.0,954.9208212455273,1,5.0,0.0,1,1.0,0.0,75.64116434794846,1.0
4961,21.0,1.0,1.0,6600.395750357978,4,2.0,0.0,0,0.0,0.0,19.237839896891273,0.0
4963,2.0,1.0,2.0,595.1399640634312,1,2.0,0.0,0,0.0,0.0,61.773090441423165,0.0
4970,1.0,1.0,18.0,3799.4491971278862,2,1.0,0.0,1,0.0,0.0,37.04167615496203,1.0
4971,21.0,1.0,21.0,2818.8096371641304,2,1.0,0.0,1,0.0,0.0,47.98570012792561,0.0
4978,19.0,1.0,19.0,5762.685517674211,3,2.0,0.0,1,0.0,0.0,61.632974786661634,1.0
4998,22.0,1.0,22.0,8608.271629224571,5,1.0,0.0,1,1.0,0.0,25.380275215806932,1.0
5008,19.0,1.0,19.0,13925.502701674852,7,5.0,0.0,1,1.0,0.0,67.8839989978892,1.0
5011,2.0,1.0,2.0,4812.735431715031,3,1.0,0.0,1,1.0,0.0,62.99121309470502,1.0
5026,13.0,1.0,1.0,4756.881253261609,3,1.0,0.0,1,0.0,0.0,30.663337671442378,1.0
5029,24.0,1.0,24.0,1309.8576228383029,1,2.0,0.0,1,1.0,0.0,45.71901796620409,1.0
5036,21.0,1.0,12.0,2968.501317500818,2,2.0,0.0,1,0.0,0.0,40.191581499800805,0.0
5038,1.0,1.0,18.0,6044.276249910858,4,1.0,1.0,1,0.0,0.0,27.271781098367228,0.0
5050,11.0,1.0,11.0,2725.9199275018987,2,5.0,0.0,1,1.0,1.0,70.6158251905008,1.0
5052,3.0,0.0,3.0,4921.076993837228,3,1.0,0.0,1,1.0,0.0,56.38166809353811,0.0
5059,19.0,1.0,25.0,5147.841678236018,3,5.0,0.0,0,0.0,0.0,72.56032125534966,0.0
5065,17.0,0.0,1.0,4861.696338381197,3,1.0,0.0,0,0.0,0.0,25.92343633555288,0.0
5075,9.0,1.0,22.0,4910.032151036367,3,1.0,0.0,1,0.0,0.0,63.1196183080624,0.0
5096,1.0,1.0,1.0,88.5309263838269,1,2.0,0.0,1,1.0,0.0,40.42214967113955,1.0
5099,9.0,1.0,9.0,4670.598993400715,3,5.0,0.0,1,0.0,1.0,83.81175222205434,0.0
5107,3.0,1.0,,,,2.0,1.0,0,0.0,0.0,16.594006960463958,0.0
5108,1.0,1.0,1.0,7192.119634594285,4,1.0,0.0,1,1.0,1.0,62.27721996451305,0.0
5119,22.0,1.0,22.0,21938.5531820672,9,2.0,0.0,1,1.0,0.0,59.03862384106401,1.0
5146,25.0,1.0,25.0,2240.86493045743,2,5.0,0.0,1,0.0,1.0,92.19093779071568,0.0
5153,12.0,1.0,12.0,3997.3884691836197,2,5.0,0.0,1,0.0,0.0,68.87004490336949,0.0
5158,3.0,0.0,3.0,38704.18185794081,9,2.0,0.0,1,1.0,1.0,36.92987953571992,1.0
5162,3.0,0.0,23.0,5079.368470161595,3,1.0,0.0,1,0.0,0.0,26.066149880523653,0.0
5163,9.0,1.0,9.0,14494.773943689466,8,1.0,0.0,1,1.0,0.0,44.9863424633736,0.0
5164,2.0,1.0,2.0,6766.467613632956,4,5.0,0.0,1,1.0,0.0,65.08024441193288,1.0
5169,18.0,1.0,17.0,6957.19538974493,4,1.0,0.0,1,0.0,0.0,28.372873439911928,0.0
5190,20.0,0.0,20.0,1412.5682634430768,1,1.0,0.0,1,0.0,0.0,25.959817684994732,0.0
5196,22.0,1.0,22.0,13256.202807111524,7,1.0,0.0,1,1.0,0.0,62.05839792271149,0.0
5202,17.0,1.0,17.0,11750.923813528252,6,1.0,0.0,0,0.0,0.0,53.38436798702878,0.0
5206,2.0,1.0,,,,2.0,0.0,1,1.0,0.0,29.77352581630157,1.0
5210,3.0,0.0,3.0,6039.95532092618,4,1.0,0.0,1,1.0,0.0,49.80374187949565,0.0
5212,1.0,0.0,19.0,5316.712096573599,3,2.0,0.0,1,0.0,0.0,46.944268171369,0.0
5217,22.0,1.0,22.0,3613.521064048863,2,1.0,0.0,1,0.0,0.0,32.7293891516033,0.0
5218,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,14.667637260755555,0.0
5219,13.0,1.0,13.0,2747.2812869629606,2,5.0,0.0,0,0.0,0.0,75.2628579836337,1.0
5225,10.0,1.0,10.0,5210.214446956961,3,1.0,0.0,1,0.0,0.0,33.33871820659033,0.0
5227,9.0,1.0,9.0,9459.684600087567,5,1.0,0.0,1,0.0,0.0,52.265268570887656,0.0
5232,22.0,1.0,22.0,5556.9273927507575,3,1.0,0.0,1,1.0,0.0,37.640316687331506,0.0
5246,20.0,0.0,1.0,955.9604234634523,1,5.0,0.0,1,0.0,0.0,77.14565668392311,1.0
5248,17.0,1.0,17.0,1157.051805230974,1,5.0,0.0,0,0.0,0.0,68.56793726354476,1.0
5264,20.0,1.0,20.0,4250.697949322534,3,2.0,0.0,0,0.0,0.0,51.531978053928015,0.0
5265,19.0,1.0,19.0,8112.706735730096,5,1.0,0.0,1,1.0,0.0,43.0671429685392,1.0
5271,17.0,1.0,17.0,27446.356520738118,9,1.0,1.0,1,1.0,0.0,22.57930579581557,1.0
5273,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.374437187939975,1.0
5282,13.0,1.0,26.0,4634.042977624801,3,1.0,0.0,1,1.0,0.0,45.91635242712846,0.0
5290,25.0,1.0,22.0,8439.610631620068,5,2.0,0.0,0,0.0,0.0,44.46830356088799,0.0
5291,17.0,0.0,12.0,4726.005871792326,3,1.0,0.0,1,0.0,0.0,45.836511879203954,1.0
5309,21.0,1.0,21.0,4590.035045840619,3,2.0,0.0,0,0.0,0.0,34.41913192175389,1.0
5319,1.0,1.0,1.0,435.1009907282875,1,2.0,0.0,1,1.0,0.0,60.650334087124065,1.0
5330,10.0,1.0,10.0,28664.594121353726,9,2.0,0.0,1,0.0,0.0,25.266724446019225,1.0
5334,3.0,1.0,3.0,124.5709558219127,1,5.0,0.0,1,1.0,0.0,85.53666339411916,1.0
5349,24.0,1.0,3.0,4409.210253600101,3,2.0,0.0,1,0.0,0.0,37.12583740778723,1.0
5353,1.0,1.0,19.0,5458.206040519688,3,2.0,0.0,1,0.0,0.0,32.75786827573279,0.0
5367,24.0,1.0,24.0,11295.955938857154,6,1.0,0.0,1,1.0,0.0,27.772898765929995,1.0
5376,26.0,0.0,13.0,5516.912610779501,3,1.0,0.0,0,0.0,0.0,40.92712250005911,0.0
5378,20.0,1.0,20.0,2424.3421149723126,2,1.0,0.0,1,0.0,0.0,61.13564535439764,1.0
5383,18.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.060992149369213,0.0
5386,2.0,1.0,22.0,3211.3251541848567,2,1.0,0.0,1,0.0,0.0,25.786477396740793,1.0
5387,13.0,1.0,19.0,5526.379878609134,3,2.0,0.0,1,0.0,0.0,31.884885184563245,1.0
5402,5.0,1.0,,,,4.0,1.0,0,0.0,0.0,9.50508039786564,1.0
5409,11.0,1.0,11.0,6274.678148458025,4,1.0,0.0,1,1.0,0.0,52.089161496227916,0.0
5411,5.0,1.0,1.0,5202.93718042725,3,1.0,0.0,1,0.0,0.0,31.945803291487664,1.0
5415,22.0,1.0,22.0,15012.781097789642,8,2.0,0.0,1,0.0,0.0,38.12728257651247,0.0
5417,22.0,1.0,22.0,78376.17119938445,9,5.0,0.0,1,1.0,0.0,73.17636894010798,1.0
5425,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.835498611324056,0.0
5444,2.0,0.0,2.0,10920.810025600074,6,5.0,0.0,1,1.0,0.0,68.25923825729797,1.0
5454,1.0,1.0,1.0,13018.30497132407,7,1.0,0.0,1,1.0,0.0,66.07726803331002,0.0
5471,14.0,0.0,14.0,24645.279872278177,9,2.0,0.0,1,0.0,0.0,49.52914414737961,1.0
5483,1.0,1.0,1.0,4669.26103167712,3,1.0,0.0,0,0.0,0.0,50.352002859399136,1.0
5485,1.0,1.0,1.0,5968.870225570608,3,5.0,0.0,1,0.0,0.0,69.29954014845248,0.0
5492,1.0,1.0,1.0,5533.223081231935,3,2.0,0.0,1,1.0,0.0,58.33898808377194,0.0
5495,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.349576247155937,0.0
5498,1.0,1.0,1.0,13595.17813449524,7,2.0,0.0,1,1.0,1.0,33.61086403552599,1.0
5519,12.0,1.0,2.0,5664.2380704364605,3,2.0,0.0,1,0.0,0.0,26.999705311113985,1.0
5531,19.0,1.0,,,,4.0,1.0,0,0.0,0.0,13.254472697896063,0.0
5535,1.0,1.0,1.0,6154.35873520477,4,1.0,0.0,1,1.0,0.0,41.367860113737606,1.0
5536,13.0,1.0,13.0,11954.710880758435,6,1.0,0.0,1,0.0,0.0,55.84162890594325,1.0
5542,1.0,1.0,1.0,18826.858269922915,9,1.0,0.0,1,1.0,0.0,44.00511273056918,0.0
5547,22.0,1.0,22.0,312.469520161184,1,5.0,0.0,1,1.0,0.0,82.59403770967128,1.0
5548,10.0,1.0,19.0,4675.611102348415,3,5.0,0.0,1,0.0,0.0,86.56555331401592,1.0
5553,1.0,1.0,1.0,1719.97002099272,1,5.0,0.0,1,0.0,0.0,69.96604893927474,0.0
5554,13.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.318620770420466,0.0
5558,17.0,1.0,17.0,5703.469996314923,3,1.0,0.0,1,1.0,0.0,48.18677841791873,1.0
5560,17.0,1.0,17.0,3767.0626645956454,2,1.0,0.0,1,0.0,0.0,28.79801451533922,1.0
5565,10.0,1.0,25.0,7092.58987065585,4,5.0,0.0,0,0.0,0.0,88.65649059484804,1.0
5567,21.0,1.0,21.0,3530.6341022268484,2,1.0,1.0,0,0.0,0.0,21.382329083429568,1.0
5574,13.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.662390433313021,1.0
5577,25.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.885060019131288,0.0
5589,2.0,0.0,2.0,407.6248598124643,1,2.0,0.0,1,1.0,0.0,61.50656629280729,0.0
5593,25.0,1.0,25.0,4522.4597214892,3,5.0,0.0,1,1.0,0.0,85.12368701620949,1.0
5596,24.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.797578106323954,0.0
5603,17.0,1.0,17.0,2038.03566977255,2,2.0,0.0,0,0.0,0.0,33.557379452102396,1.0
5604,12.0,1.0,12.0,8329.399818204653,5,1.0,0.0,1,1.0,0.0,57.434621673255606,1.0
5615,19.0,1.0,19.0,585.2464744735253,1,1.0,0.0,1,1.0,1.0,39.98790148005992,0.0
5618,2.0,1.0,2.0,9314.78745906121,5,5.0,0.0,1,1.0,0.0,66.07351577738905,0.0
5639,19.0,1.0,17.0,4509.745093768789,3,5.0,0.0,1,0.0,0.0,80.84754975797841,0.0
5646,17.0,1.0,17.0,4025.390471565968,3,1.0,0.0,1,1.0,0.0,61.173819315125684,1.0
5651,9.0,1.0,9.0,7170.881049792392,4,2.0,0.0,1,0.0,0.0,62.61805613258389,1.0
5662,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.668270859437598,1.0
5663,2.0,1.0,2.0,4406.9694933746205,3,1.0,0.0,0,0.0,0.0,15.888881701025184,1.0
5690,1.0,1.0,17.0,4534.482507317684,3,1.0,0.0,1,0.0,0.0,47.00900296809755,0.0
5699,10.0,0.0,10.0,1704.9278305139783,1,2.0,1.0,0,0.0,0.0,16.077628681427313,0.0
5700,17.0,1.0,17.0,8907.685882216385,5,1.0,0.0,1,0.0,1.0,64.0109672813519,0.0
5723,11.0,1.0,11.0,416.83240802672987,1,2.0,0.0,1,1.0,0.0,50.84760407233989,0.0
5729,24.0,1.0,24.0,2149.3541603150984,2,1.0,0.0,1,1.0,0.0,44.63920047682154,0.0
5730,22.0,1.0,22.0,4996.212144847383,3,1.0,0.0,0,0.0,0.0,47.96953754614128,1.0
5737,1.0,1.0,17.0,7685.118622372027,4,5.0,0.0,1,0.0,0.0,65.79603032746809,1.0
5756,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,14.07199103664152,1.0
5767,19.0,1.0,19.0,3163.6825759913418,2,2.0,0.0,0,0.0,1.0,55.14281629459401,1.0
5770,11.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.847489621475688,1.0
5806,1.0,1.0,1.0,12942.257430358948,7,2.0,0.0,0,0.0,1.0,20.34522628342006,1.0
5817,6.0,0.0,6.0,8295.965414749337,5,1.0,0.0,1,1.0,0.0,43.29460461296321,0.0
5823,18.0,0.0,18.0,7858.906892912194,4,1.0,0.0,1,1.0,0.0,56.4332727564547,0.0
5841,1.0,1.0,1.0,1260.6963100468315,1,5.0,0.0,1,0.0,0.0,72.87852426014274,0.0
5849,1.0,1.0,1.0,799.6978861850907,1,2.0,0.0,1,1.0,0.0,63.33988536900233,0.0
5851,25.0,1.0,25.0,3542.9971367945873,2,1.0,0.0,1,0.0,0.0,24.241276339258093,0.0
5853,2.0,1.0,2.0,62749.762785691564,9,1.0,0.0,1,1.0,0.0,44.79066964141157,1.0
5864,1.0,1.0,1.0,22378.19186591794,9,5.0,0.0,1,1.0,0.0,77.499456755128,1.0
5866,22.0,1.0,22.0,533.3834953937996,1,1.0,0.0,0,0.0,0.0,20.9545147720753,0.0
5870,19.0,1.0,19.0,5362.886247878028,3,5.0,0.0,1,0.0,0.0,64.53838469093921,1.0
5873,18.0,1.0,18.0,3969.1709855427202,2,1.0,0.0,1,0.0,1.0,38.08322277527759,0.0
5877,25.0,1.0,25.0,10313.39294152015,6,1.0,0.0,1,0.0,0.0,26.296905309213116,0.0
5896,21.0,1.0,,,,2.0,0.0,1,0.0,0.0,19.963369021728795,1.0
5924,23.0,0.0,23.0,7305.212517043421,4,2.0,0.0,0,0.0,1.0,53.339484308509554,1.0
5934,6.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.54830869977991,1.0
5939,3.0,1.0,3.0,23571.67885655862,9,1.0,0.0,0,0.0,0.0,19.981190813366993,1.0
5945,3.0,1.0,3.0,1890.685310750439,1,1.0,0.0,0,0.0,0.0,44.00337630562149,1.0
5949,21.0,1.0,21.0,8103.686867539577,5,1.0,0.0,1,1.0,0.0,44.90610959682499,0.0
5951,22.0,1.0,22.0,3139.431701068679,2,1.0,0.0,0,0.0,0.0,45.9897058678107,0.0
5960,22.0,1.0,22.0,1075.7994773006928,1,1.0,0.0,1,1.0,0.0,41.08828191789007,0.0
5963,19.0,1.0,2.0,3411.363368297764,2,2.0,0.0,1,0.0,0.0,62.1216660225773,1.0
5966,2.0,0.0,2.0,214.0062360044209,1,2.0,0.0,1,0.0,0.0,47.09188027405526,0.0
5973,20.0,1.0,22.0,3770.3813973421707,2,1.0,0.0,1,0.0,0.0,45.8963778635416,1.0
5976,2.0,0.0,,,,4.0,1.0,0,0.0,0.0,10.127078850134922,0.0
5978,1.0,1.0,1.0,2423.5490945623446,2,1.0,0.0,1,1.0,0.0,45.379800898883104,1.0
5982,3.0,0.0,3.0,11468.348680766934,6,1.0,0.0,1,0.0,0.0,29.008604412335217,0.0
5991,1.0,1.0,1.0,13172.760817680173,7,2.0,0.0,1,0.0,0.0,60.017065166209704,0.0
5993,1.0,1.0,1.0,16055.400922276447,9,1.0,0.0,1,1.0,0.0,53.278790434402936,0.0
6003,1.0,1.0,1.0,10749.513407595245,6,5.0,0.0,1,0.0,0.0,69.50348974955523,1.0
6005,25.0,1.0,20.0,6627.073196956573,4,2.0,0.0,0,0.0,1.0,25.349254164339982,1.0
