,canton_residence,urban,canton_work,Income,hh_income,employment_status,education_status,has_license,car_available,has_ga,age,gender
3835,22.0,1.0,22.0,1681.270948435788,1,1.0,0.0,1,1.0,0.0,63.81750768964912,1.0
3840,11.0,1.0,11.0,5722.941409217957,3,5.0,0.0,1,0.0,0.0,66.18594832344161,1.0
3847,3.0,0.0,3.0,5582.195699600752,3,1.0,0.0,1,1.0,0.0,56.40528104255122,1.0
3858,9.0,1.0,9.0,308.3052447553721,1,2.0,0.0,1,1.0,0.0,41.04825022871091,0.0
3878,2.0,0.0,3.0,7158.587132027919,4,1.0,0.0,0,0.0,0.0,27.331676013369133,1.0
3891,1.0,1.0,1.0,2090.1201205288035,2,1.0,0.0,1,1.0,0.0,39.28954053132793,0.0
3903,1.0,1.0,2.0,4221.334823304505,3,2.0,0.0,1,0.0,0.0,47.478890545488866,1.0
3924,13.0,1.0,13.0,11507.000877478202,6,5.0,0.0,1,1.0,0.0,71.27425205312102,0.0
3927,1.0,1.0,1.0,1999.1774128291363,1,1.0,0.0,1,1.0,0.0,27.4436815861161,1.0
3931,10.0,0.0,12.0,3476.946434283417,2,1.0,0.0,1,0.0,0.0,63.28343150847195,0.0
3933,2.0,0.0,2.0,16733.822748815895,9,2.0,0.0,1,0.0,1.0,29.09705871244205,1.0
3949,22.0,1.0,22.0,4469.206420493915,3,1.0,0.0,0,0.0,0.0,26.133048585619918,1.0
3952,2.0,0.0,,,,4.0,1.0,0,0.0,0.0,7.531523433182429,0.0
3958,17.0,0.0,17.0,3881.107168346467,2,1.0,0.0,1,1.0,0.0,57.756079745225634,0.0
3969,21.0,1.0,21.0,4563.557780832248,3,1.0,0.0,1,0.0,0.0,33.372197525008005,0.0
3972,1.0,1.0,1.0,809.4343608648842,1,2.0,0.0,0,0.0,0.0,48.041400533595606,1.0
3974,19.0,1.0,2.0,3888.004561889976,2,2.0,0.0,0,0.0,0.0,25.23979644630117,1.0
3975,22.0,1.0,,,,2.0,1.0,0,0.0,0.0,16.337269819677203,0.0
3981,23.0,1.0,23.0,5229.076956942567,3,1.0,0.0,1,0.0,0.0,43.40816757700327,1.0
4003,1.0,1.0,20.0,5422.473175850955,3,5.0,0.0,1,0.0,0.0,79.10965281041308,0.0
4011,1.0,1.0,1.0,710.6912778662037,1,1.0,0.0,1,1.0,0.0,30.143796839289507,0.0
4016,1.0,1.0,23.0,4507.936174966778,3,5.0,0.0,1,0.0,0.0,86.19308736315111,1.0
4028,2.0,1.0,2.0,862.9684169059982,1,5.0,0.0,0,0.0,1.0,88.56484990085391,1.0
4029,19.0,1.0,19.0,37059.17824082389,9,5.0,0.0,1,1.0,0.0,65.22640616624403,0.0
4038,3.0,1.0,3.0,2662.787327025926,2,1.0,0.0,0,0.0,0.0,19.570694613002388,1.0
4040,1.0,1.0,1.0,3630.4407552376474,2,1.0,0.0,1,1.0,0.0,37.43674750295759,1.0
4044,21.0,1.0,21.0,6935.739504704401,4,5.0,0.0,0,0.0,0.0,70.10619569609435,1.0
4050,2.0,1.0,2.0,1927.668279004822,1,1.0,0.0,1,1.0,0.0,48.95340808378205,1.0
4054,1.0,1.0,1.0,2749.5673200050733,2,1.0,0.0,1,0.0,0.0,43.20179750681564,1.0
4057,21.0,0.0,21.0,2845.7601963650513,2,1.0,0.0,1,0.0,0.0,64.15777608175995,0.0
4063,2.0,0.0,2.0,4296.479876481977,3,1.0,0.0,0,0.0,0.0,26.41104174671841,1.0
4068,9.0,1.0,9.0,3615.7466723758425,2,1.0,0.0,1,1.0,0.0,66.7383283602112,0.0
4069,2.0,1.0,2.0,2228.0130382534717,2,5.0,0.0,1,0.0,0.0,85.17723037149472,1.0
4073,1.0,1.0,1.0,7510.526997657169,4,1.0,0.0,0,0.0,0.0,21.843781113331488,1.0
4074,19.0,1.0,1.0,4570.359871041068,3,2.0,0.0,1,0.0,0.0,52.41632310963564,0.0
4092,13.0,1.0,1.0,4547.022577537334,3,1.0,0.0,1,0.0,1.0,36.76918078799713,1.0
4113,19.0,1.0,19.0,14635.979541232073,8,2.0,0.0,1,0.0,0.0,53.169464307702356,0.0
4121,13.0,1.0,13.0,8919.073708063384,5,5.0,0.0,1,1.0,0.0,65.08666087874008,1.0
4122,19.0,1.0,19.0,4684.670519876126,3,5.0,0.0,1,1.0,0.0,65.08666087874008,1.0
4165,20.0,1.0,,,,2.0,1.0,0,0.0,0.0,15.290674884644886,0.0
4169,24.0,1.0,24.0,1872.197765797183,1,5.0,0.0,1,1.0,1.0,71.5789604386141,0.0
4172,13.0,1.0,,,,4.0,1.0,0,0.0,0.0,11.315977810787217,0.0
4187,1.0,1.0,1.0,11596.776737964461,6,5.0,0.0,1,0.0,0.0,76.26619071191112,0.0
4201,17.0,1.0,17.0,1232.6629087332492,1,1.0,0.0,1,0.0,0.0,29.170237549551302,1.0
4207,9.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.039445307603955,0.0
4213,5.0,1.0,5.0,5153.054353488564,3,1.0,0.0,1,0.0,0.0,34.0011207256091,0.0
4221,1.0,1.0,1.0,2831.255008048336,2,2.0,0.0,1,0.0,0.0,33.09349679031607,0.0
4223,23.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.94493407333107,1.0
4229,23.0,1.0,23.0,6116.271706847464,4,1.0,0.0,1,0.0,0.0,31.209493181091148,0.0
4239,22.0,1.0,22.0,10884.6491260312,6,1.0,0.0,1,1.0,0.0,50.60428231802166,1.0
4252,17.0,1.0,,,,4.0,1.0,0,0.0,1.0,11.476030499239187,0.0
4267,25.0,1.0,25.0,835.4354243776133,1,5.0,0.0,1,1.0,0.0,69.69931041054315,1.0
4269,21.0,1.0,23.0,4081.0901515211713,3,1.0,0.0,1,0.0,0.0,46.8857310053304,0.0
4271,1.0,1.0,1.0,8337.842754407544,5,1.0,0.0,1,1.0,0.0,45.6396148902752,1.0
4290,22.0,1.0,,,,2.0,1.0,0,0.0,0.0,15.440820469960954,1.0
4291,23.0,0.0,,,,4.0,1.0,0,0.0,0.0,13.456574384752003,1.0
4293,23.0,1.0,23.0,1662.3799119372316,1,5.0,0.0,1,1.0,1.0,66.98594070561194,1.0
4301,25.0,1.0,25.0,8606.232049316073,5,1.0,0.0,1,1.0,0.0,41.06552584346241,0.0
4313,1.0,1.0,,,,2.0,1.0,1,0.0,0.0,18.725701289642302,0.0
4321,1.0,1.0,1.0,8401.568234943736,5,1.0,0.0,0,0.0,0.0,28.6850781895605,1.0
4325,7.0,1.0,,,,4.0,1.0,0,0.0,0.0,10.983022954947046,1.0
4330,17.0,1.0,17.0,450.9164612971628,1,1.0,0.0,1,1.0,0.0,44.64903051002125,1.0
4332,3.0,0.0,,,,4.0,1.0,0,0.0,0.0,7.42196000516401,0.0
4334,18.0,1.0,17.0,3339.7824055109745,2,2.0,0.0,1,0.0,0.0,41.171347311932095,1.0
4340,19.0,1.0,19.0,1972.0435557043804,1,5.0,0.0,1,1.0,0.0,71.17766810028115,1.0
4368,25.0,1.0,22.0,6412.9454916758705,4,5.0,0.0,1,0.0,0.0,64.68507633018157,0.0
4372,20.0,1.0,20.0,36846.07895920103,9,1.0,0.0,1,1.0,0.0,42.30274132976274,1.0
4378,19.0,0.0,19.0,13318.081083533967,7,1.0,0.0,1,1.0,0.0,42.52041993914804,0.0
4386,17.0,1.0,12.0,4898.737713205812,3,2.0,0.0,1,0.0,0.0,36.10440370428,1.0
4397,17.0,1.0,17.0,1780.7513812445143,1,1.0,0.0,0,0.0,1.0,51.14724762042192,1.0
4405,22.0,1.0,22.0,3161.8170306454795,2,1.0,0.0,1,0.0,0.0,40.52845805917127,0.0
4406,22.0,1.0,,,,2.0,1.0,0,0.0,0.0,17.539748558591555,0.0
4408,14.0,1.0,14.0,7336.272361370679,4,1.0,0.0,1,1.0,0.0,56.70651382941992,1.0
4421,24.0,1.0,1.0,7498.579131133442,4,2.0,0.0,1,0.0,0.0,55.02961582450121,0.0
4423,22.0,1.0,22.0,1903.3216072879486,1,1.0,0.0,1,1.0,0.0,48.820669083137545,0.0
4424,2.0,1.0,2.0,2775.562134381089,2,2.0,0.0,1,1.0,0.0,41.329431042878696,1.0
4428,5.0,1.0,3.0,9125.315510886201,5,2.0,0.0,1,1.0,0.0,55.104913655696464,1.0
4437,21.0,1.0,21.0,4175.783185416184,3,1.0,0.0,0,0.0,0.0,50.08200391743435,0.0
4440,3.0,1.0,19.0,8940.200767437445,5,5.0,0.0,0,0.0,0.0,66.01257001410409,1.0
4442,19.0,1.0,19.0,2561.7267904582286,2,2.0,0.0,1,0.0,1.0,46.9825787238417,0.0
4443,10.0,1.0,10.0,2814.8561546860915,2,5.0,0.0,1,1.0,0.0,89.04541029832899,1.0
4445,19.0,1.0,11.0,6065.494417781471,4,2.0,0.0,1,0.0,0.0,46.736068124082976,1.0
4461,1.0,1.0,1.0,4632.926285262034,3,1.0,0.0,0,0.0,1.0,43.167020406991924,0.0
4476,1.0,1.0,1.0,7694.505818276133,4,5.0,0.0,1,1.0,0.0,77.65640091016394,1.0
4488,17.0,0.0,17.0,17250.158261441087,9,1.0,0.0,1,0.0,0.0,40.59970998690005,0.0
4490,22.0,1.0,22.0,2766.1933014350852,2,2.0,0.0,1,1.0,0.0,35.49413949369,0.0
4491,5.0,1.0,5.0,1446.506305139437,1,5.0,0.0,1,0.0,0.0,82.80229684282995,0.0
4494,19.0,1.0,19.0,5606.3481029080685,3,5.0,0.0,1,1.0,0.0,74.63014124585607,0.0
4497,2.0,1.0,2.0,2425.9951485815423,2,1.0,0.0,1,1.0,0.0,63.70219738506967,1.0
4498,25.0,1.0,22.0,2116.2723954534804,2,2.0,0.0,1,0.0,1.0,28.980036623099295,1.0
4499,25.0,1.0,25.0,2022.101362162122,2,2.0,0.0,1,1.0,0.0,62.411286698227286,1.0
4500,3.0,1.0,1.0,5842.841577983795,3,1.0,0.0,1,0.0,0.0,50.75118869339599,1.0
4501,23.0,1.0,23.0,1535.727962569907,1,2.0,0.0,1,1.0,0.0,61.3271433433747,0.0
4512,22.0,0.0,,,,4.0,1.0,0,0.0,0.0,13.605539564214723,1.0
4519,22.0,1.0,22.0,17902.226234388996,9,1.0,0.0,0,0.0,0.0,60.46690265341044,1.0
4522,19.0,1.0,19.0,250.84062924033896,1,2.0,0.0,0,0.0,0.0,18.8418782946369,0.0
4523,2.0,0.0,2.0,602.5685634995197,1,1.0,0.0,1,1.0,0.0,46.62352680029039,1.0
4532,19.0,1.0,19.0,1032.100758651078,1,1.0,0.0,1,1.0,0.0,46.93097740318399,0.0
4533,12.0,1.0,12.0,4060.0102175452307,3,1.0,0.0,1,1.0,0.0,48.89046951046271,1.0
4544,19.0,1.0,19.0,3189.459648569616,2,1.0,0.0,1,1.0,0.0,43.04400427894166,1.0
4553,11.0,1.0,11.0,4067.358686124369,3,5.0,0.0,1,0.0,1.0,71.55925952525922,0.0
4554,2.0,1.0,2.0,2695.0998801417977,2,5.0,0.0,1,1.0,0.0,72.49573074067189,0.0
4561,22.0,1.0,22.0,9248.18981738067,5,1.0,0.0,0,0.0,0.0,17.296116839607294,1.0
4567,21.0,0.0,21.0,22954.931046483154,9,1.0,0.0,1,1.0,0.0,44.974769686701165,1.0
4571,24.0,1.0,24.0,2553.1269192570244,2,1.0,0.0,1,1.0,0.0,38.96228436319029,1.0
4574,19.0,1.0,19.0,7535.025961001865,4,1.0,0.0,1,1.0,0.0,47.26737163221992,1.0
4583,1.0,1.0,1.0,7153.706017634932,4,1.0,0.0,1,1.0,0.0,47.91324187036389,0.0
4591,24.0,1.0,24.0,5267.767428191337,3,1.0,0.0,1,1.0,0.0,57.62034862482005,1.0
4596,17.0,1.0,17.0,1195.8707256288094,1,1.0,0.0,0,0.0,0.0,27.03431329303703,0.0
4597,22.0,1.0,2.0,3963.507249233058,2,2.0,0.0,0,0.0,0.0,30.785236980492982,0.0
4598,17.0,1.0,17.0,3993.1237419159324,2,2.0,0.0,1,0.0,0.0,57.703153562875286,1.0
4601,12.0,1.0,12.0,7540.357441990322,4,1.0,0.0,1,1.0,0.0,57.38995649943831,0.0
4609,19.0,1.0,19.0,8547.11030443171,5,5.0,0.0,1,0.0,0.0,66.75859183609509,0.0
4610,5.0,1.0,5.0,8128.321768262287,5,1.0,0.0,1,1.0,0.0,54.12435703231404,0.0
4624,21.0,1.0,21.0,6129.532638128081,4,1.0,0.0,1,1.0,0.0,29.332034600626912,1.0
4627,2.0,1.0,2.0,3179.5442944268975,2,1.0,0.0,1,0.0,0.0,57.114992378199986,1.0
4637,17.0,1.0,17.0,1224.4824414434227,1,1.0,0.0,1,1.0,0.0,42.58873866518911,0.0
4642,1.0,1.0,1.0,11400.453831446273,6,2.0,0.0,1,1.0,0.0,57.3586235090479,1.0
4648,11.0,1.0,,,,4.0,1.0,0,0.0,0.0,13.972482131151992,1.0
4649,12.0,1.0,12.0,11869.418832588492,6,5.0,0.0,0,0.0,0.0,65.20067831267806,0.0
4661,9.0,1.0,1.0,797.4428694752086,1,2.0,0.0,1,1.0,0.0,47.181398491626396,0.0
4680,13.0,1.0,,,,4.0,1.0,0,0.0,0.0,9.861249756285133,0.0
4701,2.0,1.0,2.0,3645.63352722446,2,1.0,0.0,1,0.0,0.0,47.89606078746965,1.0
4711,2.0,1.0,3.0,5858.8913278324,3,1.0,0.0,1,0.0,0.0,56.986166012030026,0.0
4714,7.0,1.0,7.0,4185.329339744613,3,1.0,0.0,1,1.0,0.0,45.8449864942495,0.0
4716,19.0,1.0,19.0,4664.875161486133,3,1.0,0.0,1,0.0,0.0,34.3318843156801,0.0
4719,19.0,1.0,19.0,6698.085741729627,4,5.0,0.0,1,1.0,0.0,77.69447712457122,0.0
4741,1.0,1.0,1.0,7382.594732309791,4,1.0,0.0,1,1.0,0.0,33.32043364096489,0.0
4745,22.0,1.0,22.0,3466.8160520642386,2,2.0,0.0,0,0.0,1.0,45.70448956132964,1.0
4750,2.0,0.0,,,,4.0,1.0,0,0.0,0.0,14.622634167145634,0.0
4765,20.0,1.0,,,,4.0,1.0,0,0.0,0.0,12.243809443526288,0.0
4766,1.0,1.0,,,,2.0,0.0,0,0.0,0.0,17.148876526227923,0.0
4769,22.0,1.0,22.0,1208.3720908081464,1,2.0,0.0,1,1.0,0.0,49.95937259128482,0.0
4785,22.0,1.0,22.0,956.9279934126712,1,1.0,0.0,1,1.0,0.0,23.372607758336017,1.0
4787,24.0,1.0,17.0,6106.647116026573,4,1.0,0.0,1,0.0,0.0,42.975121016772846,0.0
4795,25.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.145633023771097,0.0
4804,21.0,1.0,,,,4.0,1.0,0,0.0,0.0,10.19579181526592,0.0
4815,25.0,1.0,25.0,4825.716653297271,3,1.0,0.0,1,1.0,1.0,48.52326163044404,1.0
4816,2.0,0.0,10.0,13717.109914805973,7,1.0,0.0,1,1.0,0.0,36.458350908681496,1.0
4817,1.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.15118886609207,0.0
4820,18.0,0.0,,,,4.0,1.0,0,0.0,0.0,13.136954758041611,0.0
4821,1.0,1.0,1.0,6419.811752778383,4,1.0,0.0,0,0.0,0.0,20.508391576707254,0.0
4826,2.0,1.0,2.0,5385.188715938549,3,5.0,0.0,1,1.0,0.0,68.58121633655969,1.0
4827,11.0,1.0,11.0,4772.535571992464,3,1.0,0.0,1,0.0,0.0,56.07562690815598,0.0
4831,22.0,1.0,25.0,23557.3696904086,9,5.0,0.0,1,0.0,0.0,67.34525523386083,1.0
4840,11.0,1.0,1.0,5793.443423730551,3,5.0,0.0,1,0.0,0.0,66.93937714667277,1.0
4843,1.0,1.0,1.0,11415.188896292182,6,5.0,0.0,1,0.0,0.0,68.38626707011895,0.0
4864,9.0,1.0,9.0,1041.3655780414506,1,5.0,0.0,1,0.0,0.0,76.55031533123247,1.0
4877,12.0,1.0,12.0,15674.983490259066,8,1.0,0.0,1,1.0,0.0,19.973921678935994,1.0
4880,3.0,1.0,3.0,3523.264684099495,2,5.0,0.0,1,1.0,0.0,74.18009294485091,1.0
4884,2.0,1.0,2.0,4427.578139042729,3,1.0,0.0,1,1.0,0.0,58.363603280401094,1.0
4892,21.0,1.0,21.0,9904.367318933108,5,1.0,0.0,1,1.0,0.0,52.68709939521409,1.0
4894,1.0,1.0,1.0,3916.384620981931,2,1.0,0.0,0,0.0,0.0,18.295120763067644,0.0
4907,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.186903370535902,0.0
4932,1.0,0.0,,,,4.0,1.0,0,0.0,0.0,14.661370484544932,1.0
4936,1.0,1.0,1.0,5807.65225828876,3,2.0,0.0,1,1.0,0.0,38.59921630580243,1.0
4943,1.0,1.0,1.0,842.7713821933802,1,1.0,0.0,1,0.0,0.0,27.039565947480014,1.0
4954,20.0,1.0,20.0,3638.358921445267,2,1.0,0.0,1,1.0,0.0,27.9318894125704,1.0
4962,2.0,1.0,2.0,4812.735431715031,3,1.0,0.0,1,1.0,0.0,57.99121309470502,1.0
4972,2.0,1.0,2.0,3460.249222297564,2,1.0,0.0,0,0.0,0.0,37.308814826104026,0.0
4976,16.0,0.0,17.0,2451.2425289127395,2,5.0,0.0,1,1.0,0.0,76.87828034335394,0.0
5020,25.0,1.0,25.0,10581.236146725882,6,1.0,0.0,1,1.0,0.0,39.05504433910005,1.0
5049,25.0,1.0,25.0,9061.919267822028,5,5.0,0.0,1,1.0,0.0,74.21909341084552,0.0
5050,21.0,1.0,21.0,7290.742821885112,4,5.0,0.0,1,1.0,0.0,74.32630039071591,1.0
5053,23.0,1.0,23.0,6282.377781365546,4,1.0,0.0,1,1.0,0.0,45.206528249281064,0.0
5085,12.0,1.0,12.0,6901.4921006138875,4,1.0,0.0,1,1.0,0.0,33.897845468137575,1.0
5091,19.0,0.0,,,,2.0,1.0,0,0.0,0.0,15.800033290149713,1.0
5098,19.0,1.0,,,,4.0,1.0,0,0.0,0.0,14.21057031810301,0.0
5102,19.0,1.0,19.0,2921.602106497306,2,5.0,0.0,1,1.0,0.0,77.63862922396993,0.0
5108,1.0,1.0,1.0,1703.7193062682913,1,2.0,0.0,1,0.0,0.0,40.613324744162355,1.0
5128,18.0,1.0,1.0,5305.893909641128,3,2.0,0.0,1,0.0,0.0,58.362686572663506,0.0
5134,12.0,1.0,12.0,10842.019069858197,6,5.0,0.0,0,0.0,0.0,66.8287803600856,0.0
5135,21.0,1.0,21.0,3680.695905895855,2,1.0,0.0,1,1.0,0.0,40.574724432364064,1.0
5141,11.0,0.0,11.0,31474.025098835547,9,2.0,0.0,1,1.0,0.0,42.99847545229318,1.0
5143,10.0,1.0,10.0,6524.462567266607,4,1.0,0.0,1,1.0,0.0,66.11549236380552,1.0
5145,17.0,1.0,13.0,4352.720081912999,3,1.0,0.0,1,0.0,0.0,61.619367978204764,0.0
5151,8.0,0.0,10.0,6964.3325969274465,4,1.0,0.0,1,0.0,1.0,34.909692381623245,0.0
5152,22.0,1.0,22.0,13256.202807111524,7,1.0,0.0,1,1.0,0.0,57.05839792271149,0.0
5156,10.0,1.0,10.0,7094.595152804776,4,2.0,0.0,0,0.0,0.0,40.07477711991601,0.0
5159,24.0,1.0,24.0,3707.8275959263106,2,2.0,0.0,1,0.0,0.0,60.53752890251599,1.0
5165,1.0,1.0,1.0,3535.683861205586,2,5.0,0.0,1,1.0,0.0,66.4283181022679,1.0
5181,2.0,1.0,2.0,8912.689852158386,5,2.0,0.0,1,0.0,1.0,28.33871820659033,0.0
5189,22.0,1.0,23.0,4583.80945631963,3,1.0,0.0,1,1.0,0.0,53.879585370199266,0.0
5190,1.0,1.0,1.0,10865.067757973178,6,1.0,0.0,1,1.0,0.0,33.12327652925251,0.0
5193,2.0,0.0,2.0,2506.3285603584754,2,1.0,0.0,1,1.0,0.0,57.292772500294404,0.0
5194,1.0,1.0,1.0,11114.409207431008,6,1.0,0.0,1,1.0,0.0,51.448377308862064,0.0
5203,17.0,1.0,17.0,1157.051805230974,1,2.0,0.0,0,0.0,0.0,63.56793726354476,1.0
5204,22.0,1.0,22.0,29267.290557436183,9,1.0,0.0,0,0.0,1.0,49.0076187684881,0.0
5217,9.0,1.0,9.0,2004.3512940476191,2,1.0,0.0,1,0.0,0.0,32.80372926545192,1.0
5221,20.0,1.0,20.0,4250.697949322534,3,1.0,0.0,0,0.0,0.0,46.531978053928015,0.0
5227,1.0,1.0,2.0,5743.5659872013075,3,2.0,0.0,1,0.0,0.0,39.50693582958638,0.0
5241,2.0,1.0,2.0,5829.627649560255,3,1.0,0.0,1,0.0,0.0,37.77599507029754,0.0
5252,18.0,1.0,1.0,7361.927826296307,4,2.0,0.0,0,0.0,0.0,52.40323841044051,0.0
5260,1.0,1.0,1.0,2051.0278054590553,2,5.0,0.0,1,1.0,0.0,80.42766454622006,0.0
5266,1.0,1.0,1.0,20393.462734351877,9,2.0,0.0,1,1.0,0.0,60.8038744119267,0.0
5270,21.0,1.0,21.0,7120.693096133127,4,2.0,0.0,1,1.0,0.0,54.915015284381525,1.0
5284,21.0,1.0,21.0,251.5486949450192,1,2.0,0.0,1,0.0,0.0,61.99838508087555,0.0
5295,1.0,1.0,1.0,2985.976635471115,2,2.0,0.0,1,1.0,0.0,38.923156181240074,1.0
5300,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,10.83519154813871,0.0
5310,22.0,0.0,23.0,4407.67174264258,3,2.0,0.0,1,0.0,0.0,34.168338142394305,1.0
5311,22.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.34783170835999,1.0
5319,1.0,1.0,1.0,18768.017906276527,9,5.0,0.0,0,0.0,0.0,69.44759530987608,1.0
5331,1.0,1.0,1.0,6885.184312863917,4,1.0,0.0,0,0.0,0.0,24.910983703723105,1.0
5332,25.0,1.0,25.0,7216.950013325899,4,1.0,0.0,1,0.0,0.0,47.35599505761115,1.0
5333,19.0,1.0,19.0,11806.913037848182,6,1.0,0.0,1,0.0,1.0,22.772898765929995,1.0
5346,21.0,1.0,21.0,5234.654030547657,3,1.0,0.0,1,1.0,0.0,63.57563851555119,0.0
5355,23.0,0.0,23.0,877543.5190841503,9,1.0,0.0,1,1.0,0.0,25.31341082157246,0.0
5357,1.0,1.0,1.0,12669.275497375937,7,1.0,0.0,1,0.0,0.0,39.3580507374711,0.0
5363,1.0,1.0,17.0,1878.9502134301183,1,2.0,0.0,1,0.0,0.0,57.33044631963503,1.0
5383,7.0,1.0,3.0,2900.2338230519163,2,5.0,0.0,1,1.0,0.0,88.24864109763189,1.0
5385,17.0,1.0,17.0,3152.5963973412863,2,1.0,0.0,1,1.0,1.0,44.68654508864847,1.0
5388,19.0,1.0,,,,4.0,1.0,0,0.0,0.0,7.068053873043709,0.0
5403,17.0,1.0,17.0,16844.815914864364,9,1.0,0.0,1,0.0,0.0,42.11815230884804,0.0
5408,1.0,1.0,22.0,4331.708463620767,3,1.0,0.0,1,0.0,0.0,31.428303138344972,1.0
5436,19.0,1.0,19.0,534.4328649711141,1,2.0,0.0,0,0.0,0.0,22.8956778112115,0.0
5438,19.0,1.0,19.0,6365.742394786575,4,5.0,0.0,0,0.0,0.0,71.79107373061515,1.0
5474,17.0,1.0,17.0,3946.809936080366,2,1.0,0.0,1,1.0,0.0,57.36403322753608,1.0
5484,21.0,1.0,21.0,21202.63808212692,9,2.0,0.0,1,1.0,0.0,36.22116889921131,1.0
5487,1.0,1.0,1.0,3582.2085443998867,2,1.0,0.0,0,0.0,0.0,20.997722158183933,0.0
5493,25.0,1.0,25.0,38212.03543072912,9,1.0,0.0,1,1.0,0.0,50.84162890594325,1.0
5495,11.0,1.0,2.0,5916.437085706856,3,2.0,0.0,1,0.0,0.0,55.649319305918425,0.0
5510,1.0,1.0,1.0,1719.97002099272,1,1.0,0.0,1,0.0,0.0,64.96604893927474,0.0
5515,23.0,1.0,,,,4.0,1.0,0,0.0,0.0,8.747421660422333,0.0
5526,25.0,1.0,25.0,5046.92339061866,3,2.0,0.0,1,0.0,0.0,49.656102126291216,1.0
5533,1.0,1.0,1.0,8139.308838131126,5,1.0,0.0,0,0.0,0.0,45.739527580023605,1.0
5538,2.0,1.0,2.0,752.4438832627702,1,2.0,0.0,1,0.0,0.0,24.454694016615576,1.0
5544,18.0,1.0,18.0,5536.847572617934,3,2.0,0.0,0,0.0,0.0,20.494405106263912,0.0
5546,2.0,0.0,2.0,407.6248598124643,1,2.0,0.0,1,1.0,0.0,56.50656629280729,0.0
5549,25.0,1.0,25.0,14203.72761307294,8,1.0,0.0,1,1.0,0.0,63.55600958764717,1.0
5577,23.0,1.0,23.0,4318.799151912545,3,1.0,0.0,1,1.0,0.0,62.409088552356025,1.0
5584,25.0,1.0,,,,4.0,1.0,0,0.0,1.0,13.309473354999227,0.0
5592,1.0,1.0,1.0,1661.6305619218854,1,1.0,0.0,1,1.0,0.0,20.965558515994417,1.0
5627,2.0,1.0,11.0,6287.0496759543685,4,1.0,0.0,1,0.0,0.0,53.19961545576325,0.0
5631,2.0,1.0,2.0,28606.719938437054,9,1.0,0.0,1,1.0,0.0,46.192410519884106,1.0
5639,25.0,1.0,25.0,1182.6608439177617,1,1.0,0.0,1,1.0,0.0,50.08830956216411,0.0
5663,20.0,0.0,20.0,10918.19491420483,6,1.0,0.0,1,1.0,0.0,59.010967281351896,0.0
5701,1.0,1.0,1.0,9302.055181345366,5,1.0,0.0,0,0.0,0.0,21.535388402877516,1.0
5705,1.0,1.0,1.0,11232.452046157585,6,1.0,0.0,0,0.0,0.0,23.46482623178008,1.0
5729,24.0,1.0,24.0,10217.301203245723,6,5.0,0.0,1,0.0,0.0,68.13743814051122,0.0
5732,17.0,1.0,17.0,9055.875327167789,5,2.0,0.0,1,0.0,0.0,36.24327426437276,1.0
5739,3.0,1.0,3.0,6394.9391111649575,4,2.0,0.0,1,0.0,0.0,21.82387542210131,0.0
5747,6.0,1.0,3.0,5780.278012309469,3,2.0,0.0,0,0.0,0.0,41.385192995989655,0.0
5750,22.0,1.0,2.0,5072.044433117521,3,2.0,0.0,0,0.0,0.0,29.364397808435115,1.0
5754,12.0,1.0,12.0,2466.3787107832704,2,5.0,0.0,1,1.0,0.0,64.01810384974897,0.0
5757,23.0,0.0,23.0,4647.334564941985,3,5.0,0.0,1,1.0,0.0,69.29718652577503,0.0
5787,2.0,0.0,2.0,3179.6537975918554,2,2.0,0.0,1,0.0,0.0,39.60185447992126,1.0
5790,25.0,1.0,25.0,6648.801376300965,4,2.0,0.0,1,0.0,0.0,29.453711062744105,0.0
5802,1.0,1.0,1.0,6477.15878112487,4,1.0,0.0,1,1.0,0.0,46.46303404959872,0.0
5803,2.0,0.0,2.0,2285.48698164532,2,1.0,0.0,1,1.0,0.0,53.76695118491716,0.0
5810,1.0,1.0,1.0,6639.275856459094,4,1.0,0.0,1,1.0,0.0,59.49769196405555,0.0
5811,17.0,1.0,17.0,1770.5593410874508,1,1.0,0.0,1,1.0,0.0,39.79066964141157,1.0
5816,6.0,0.0,6.0,424.31510891090034,1,1.0,0.0,1,1.0,0.0,35.695059581428495,0.0
5820,1.0,1.0,1.0,9535.867909150358,5,1.0,0.0,0,0.0,0.0,17.868791109691983,1.0
5824,3.0,1.0,19.0,2056.47332365328,2,2.0,0.0,1,0.0,0.0,27.09028386262571,0.0
5841,5.0,1.0,5.0,726.1467955592634,1,1.0,0.0,1,0.0,0.0,25.130317427481486,0.0
5849,23.0,1.0,23.0,9954.939953867079,5,1.0,0.0,1,1.0,0.0,50.45003555746007,1.0
5862,21.0,1.0,21.0,53148.86464611274,9,1.0,0.0,1,1.0,1.0,59.65583360435562,1.0
5866,18.0,0.0,18.0,9841.47919005252,5,1.0,0.0,0,0.0,1.0,21.121634032580914,1.0
5878,1.0,1.0,1.0,3927.2172769683266,2,2.0,1.0,0,0.0,0.0,17.61560898049811,0.0
